OBJECTID,State,Segment,stTranNum,MHW,dVol,dMean,dDensity,Start_Date,End_Date,dMHW_Vol,dDensityMHW,dMHW_Vol2,dDensityMHW2,dMHW,dMHW_Rate,mapPlot,Shape_Length_1,Shape_Area_1,Start_Date,End_Date,Shape,Shape.STArea(),Shape.STLength(),GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
4955,NC,1,308,0.25999999,-3644,-0.41,-11.1,20140601,20161101,-3515,-10.7,-3516,-10.7,-13.85508966,-18.78158924,13,,,,,,0.000015050776043959003,0.03481769292532769,{0B179CCA-F4AE-484D-B59F-B0412CAC081A},,,,,,
4956,NC,1,309,0.25999999,-4302,-0.48,-13.1,20140601,20161101,-4270,-13,-4273,-13,-17.0248107,-23.07837837,13,,,,,,0.000015049892241063005,0.03481736049447278,{6140846B-4A87-4515-B83C-B731AE08744B},,,,,,
4957,NC,1,310,0.25999999,-3751,-0.51,-11.4,20140601,20161101,-3715,-11.3,-3718,-11.3,-18.4495259,-25.00968421,13,,,,,,0.000015050445157149003,0.034816999297545684,{F65C89B3-E77D-49FA-82EB-79ACC15677F7},,,,,,
4958,NC,1,311,0.25999999,-975,-0.16,-3,20140601,20161101,-799,-2.4,-798,-2.4,-14.80334347,-20.06701676,13,,,,,,0.000015050323786420505,0.03481669305016819,{3EEA5731-145D-4B81-8D5F-570D4B1E4A19},,,,,,
4959,NC,1,312,0.25999999,1360,0.2,4.1,20140601,20161101,1556,4.7,1557,4.7,-6.94329155,-9.41214045,13,,,,,,0.000015049426914013004,0.03481625688112673,{6C3B8C58-B9C8-42B9-A5B5-8D47296CDB08},,,,,,
4960,NC,1,313,0.25999999,2085,0.29,6.4,20140601,20161101,2243,6.9,2244,6.9,-4.1386428,-5.61023357,13,,,,,,0.000015050706762707503,0.034816081130992604,{2ECBA9D2-C1F5-46A0-B7A4-A426946E8B92},,,,,,
4961,NC,1,314,0.25999999,1775,0.22,5.4,20140601,20161101,1879,5.7,1876,5.7,-3.37512888,-4.5752345,13,,,,,,0.000015049799557892003,0.03481570757214098,{352D9735-1EB0-4A40-BA04-16E7333E60B2},,,,,,
4962,NC,1,315,0.25999999,2079,0.26,6.3,20140601,20161101,2183,6.6,2182,6.6,-4.08051839,-5.53144167,13,,,,,,0.000015049116501704504,0.034815365097627705,{0C528A57-CB26-4C7F-987C-48B3EA38897C},,,,,,
4963,NC,1,316,0.25999999,2034,0.24,6.2,20140601,20161101,2128,6.5,2125,6.5,-4.83988999,-6.56082551,13,,,,,,0.000015049493929134004,0.03481490674888462,{2F54D1B0-E581-49AE-8402-DB623DE92363},,,,,,
4964,NC,1,317,0.25999999,2805,0.32,8.6,20140601,20161101,2584,7.8,2583,7.8,-3.93816656,-5.33847334,13,,,,,,0.000015049328171765503,0.03481460099230264,{F05BCB7F-C5F0-443F-B02A-A85176DD717C},,,,,,
4965,NC,1,318,0.25999999,4277,0.49,13,20140601,20161101,3258,10,3258,10,5.0454989,6.83954346,13,,,,,,0.000015048495502563004,0.03481415577000809,{690C4F5E-A93E-4027-B7C4-BACA6007D6C7},,,,,,
4966,NC,1,319,0.25999999,5036,0.55,15.3,20140601,20161101,3393,10.3,3390,10.3,9.65001877,13.08130753,13,,,,,,0.000015049629070712504,0.03481395894285725,{C21D9DAD-9E8E-4B84-A020-81512A716DB9},,,,,,
4967,NC,1,320,0.25999999,4159,0.45,12.7,20140601,20161101,3294,10.1,3291,10.1,3.58429091,4.85876896,13,,,,,,0.000015048130158955004,0.03481344536744258,{3EDAFBC5-EC9D-433D-8D2B-D3EF42CACD9C},,,,,,
4968,NC,1,321,0.25999999,5513,0.58,16.8,20140601,20161101,4699,14.3,4698,14.3,4.9620161,6.7263764,13,,,,,,0.000014655078073629504,0.03475994414222055,{8517C80B-B3E7-4664-A4D1-B2ABB1662BE9},,,,,,
4969,NC,1,322,0.25999999,6197,0.66,18.9,20140601,20161101,5082,15.5,5082,15.5,6.01024463,8.14732699,13,,,,,,0.000011897331388272004,0.03437348378898852,{C46307A9-4F58-4FB4-9693-74134EC44559},,,,,,
4970,NC,1,323,0.25999999,8710,0.9,26.5,20140601,20161101,5333,16.2,5332,16.2,11.23477877,15.22956583,13,,,,,,0.000015048008575706504,0.0347216455157557,{9B11290D-990A-44D0-B912-03F00B2CD2EE},,,,,,
4971,NC,1,324,0.25999999,8351,0.85,25.5,20140601,20161101,4182,12.7,4180,12.7,15.1204633,20.49689593,13,,,,,,0.000015048309546407504,0.034721434759642573,{F0F3DDDE-0D45-4658-9BA6-A69CAFA0BBC3},,,,,,
4972,NC,1,325,0.25999999,4838,0.45,14.7,20140601,20161101,2940,9,2936,9,10.5349155,14.28084989,13,,,,,,0.000015047722485127504,0.03472111344627515,{7EEAD874-AA42-4B88-8C29-E3879F1EBB00},,,,,,
4973,NC,1,326,0.25999999,1750,0.2,5.3,20140601,20161101,1890,5.8,1887,5.8,-3.74053436,-5.0705684,14,,,,,,0.000015047757052681503,0.03472066307346446,{AECF76D1-D82F-43A6-831F-C869070FE37E},,,,,,
4974,NC,1,327,0.25999999,2107,0.23,6.4,20140601,20161101,1970,6.1,1967,6,-4.80838663,-6.5181204,14,,,,,,0.000015046891650626504,0.03472030703103704,{D4B5F76D-63E5-4BCB-81CE-3FCB0BDB64D7},,,,,,
4975,NC,1,328,0.25999999,874,0.1,2.7,20140601,20161101,867,2.6,863,2.6,-8.33726934,-11.30177949,14,,,,,,0.000015047473321116503,0.03472013743499923,{C8D057E5-A623-4CEB-B470-45CCF27204E5},,,,,,
4976,NC,1,329,0.25999999,702,0.09,2.1,20140601,20161101,1103,3.4,1100,3.4,-10.58823121,-14.35312324,14,,,,,,0.000015047773645249504,0.03471972535429176,{E3FC975F-B955-4D45-8716-B2EFB29E7E39},,,,,,
4977,NC,1,330,0.25999999,2207,0.28,6.7,20140601,20161101,2431,7.5,2429,7.4,-8.70279531,-11.79727672,14,,,,,,0.000015046631747222504,0.03471938414587943,{35EEBAB6-C290-45D7-A071-E600D81A55DB},,,,,,
4978,NC,1,331,0.25999999,2002,0.27,6.1,20140601,20161101,2199,6.7,2195,6.7,-6.11599851,-8.29068411,14,,,,,,0.000015046793702789503,0.034719068477588134,{0AB064C1-0089-4A92-9D17-0FC5F90C4540},,,,,,
4979,NC,1,332,0.25999999,533,0.07,1.6,20140601,20161101,678,2.1,675,2.1,-4.52424927,-6.13295139,14,,,,,,0.000015046773102342504,0.034718653706729344,{0BECA4FC-D27D-4FE3-8160-010777CBA310},,,,,,
4980,NC,1,333,0.25999999,60,0.01,0.2,20140601,20161101,289,0.9,285,0.8,-4.23368509,-5.73907035,14,,,,,,0.000015045942313470505,0.034718267143134036,{04820A5D-7190-491B-AA74-55875FA29D97},,,,,,
4981,NC,1,334,0.25999999,-372,-0.05,-1.1,20140601,20161101,99,0.3,96,0.3,-13.15980028,-17.83907355,14,,,,,,0.000015047235242642504,0.034718115466078225,{5EE549B2-09CC-417C-9240-DC225E7D4C59},,,,,,
4982,NC,1,335,0.25999999,-118,-0.01,-0.4,20140601,20161101,137,0.4,134,0.4,-7.81122471,-10.58868745,14,,,,,,0.000015046061737944504,0.034717662589888405,{CF9EE2B6-610C-4392-A130-606F25D5A58A},,,,,,
4983,NC,1,336,0.25999999,-329,-0.04,-1,20140601,20161101,-1,0,-3,0,-6.26153831,-8.48797398,14,,,,,,0.000015045705718281504,0.034717284970250846,{F9436442-3FC1-4E9B-A79F-44C23945D2E4},,,,,,
4984,NC,1,337,0.25999999,-940,-0.12,-2.9,20140601,20161101,-308,-0.9,-311,-0.9,-15.73474069,-21.32959393,14,,,,,,0.000015045811370830004,0.0347170197628031,{F94C9E50-BFC9-4774-A6C7-2EB2B7969A52},,,,,,
4985,NC,1,338,0.25999999,-930,-0.12,-2.8,20140601,20161101,-725,-2.2,-725,-2.2,-10.9344881,-14.82249982,14,,,,,,0.000015045750111507504,0.034716633299815,{E2C1CD4F-A8A2-42B9-9598-E7BD91715EDD},,,,,,
4986,NC,1,339,0.25999999,-1439,-0.21,-4.4,20140601,20161101,-1504,-4.6,-1505,-4.6,-0.66700723,-0.90417717,14,,,,,,0.000015045442919548004,0.03471617984881825,{F64C3006-FB8B-400E-9AA3-FA20643816C7},,,,,,
4987,NC,1,340,0.25999999,-2337,-0.38,-7.1,20140601,20161101,-2121,-6.5,-2121,-6.5,-3.67618479,-4.98333785,14,,,,,,0.000015045502855364505,0.03471592935536047,{657F3452-05E9-451D-8257-C94DF2028F44},,,,,,
4988,NC,1,341,0.25999999,-1043,-0.16,-3.2,20140601,20161101,-964,-2.9,-964,-2.9,-2.60502613,-3.53130379,14,,,,,,0.000015045358277688004,0.03471559951637617,{ABEBC427-A893-4994-8C67-85F612406D01},,,,,,
4989,NC,1,342,0.25999999,-1390,-0.21,-4.2,20140601,20161101,-1226,-3.7,-1227,-3.7,1.12467808,1.52458354,14,,,,,,0.000015044241098165004,0.03471521663730978,{98ED19EB-1CE4-4C16-B0D2-3E6CF0C584D2},,,,,,
4990,NC,1,343,0.25999999,-1998,-0.27,-6.1,20140601,20161101,-1860,-5.7,-1864,-5.7,-6.22193619,-8.43429041,14,,,,,,0.000015045254164727004,0.034715070392244765,{1BBBA048-BE68-4EEB-81EA-D61EE0591A18},,,,,,
4991,NC,1,344,0.25999999,-2537,-0.38,-7.7,20140601,20161101,-2191,-6.7,-2203,-6.7,-5.75950509,-7.80743117,14,,,,,,0.000015045379299227503,0.034714727875973274,{F83F939D-DA1D-4A24-86A8-E6D399B778C2},,,,,,
4992,NC,1,345,0.25999999,-2453,-0.37,-7.5,20140601,20161101,-2193,-6.7,-2194,-6.7,-10.17330498,-13.79066032,14,,,,,,0.000015043885319079504,0.034714227311882874,{5E4A9C18-9F85-40A2-8D67-15AF75233FE6},,,,,,
4993,NC,1,346,0.25999999,-2225,-0.34,-6.8,20140601,20161101,-1968,-6,-1969,-6,-5.7300871,-7.76755293,14,,,,,,0.000014257216165700004,0.03460561514478204,{2B68017A-EF41-431B-A0E8-D03213B5913D},,,,,,
4994,NC,1,347,0.25999999,-1466,-0.22,-4.5,20140601,20161101,-1080,-3.3,-1081,-3.3,-13.78998094,-18.6933296,14,,,,,,0.000011106687211912003,0.034145823399156866,{F37E7E80-2398-49C7-AB79-827C8BBC7B57},,,,,,
4995,NC,1,348,0.25999999,-1837,-0.26,-5.6,20140601,20161101,-1487,-4.5,-1489,-4.5,-9.40340978,-12.74701097,14,,,,,,0.000015043448280737004,0.03457763006149316,{11A2D721-9CD9-402E-98EB-CB1139D9BCF2},,,,,,
4996,NC,1,349,0.25999999,-488,-0.07,-1.5,20140601,20161101,-251,-0.7,-253,-0.7,-5.62982101,-7.6316349,14,,,,,,0.000015044708543405004,0.03457755221775548,{E04F3B32-F7AE-48BD-954D-FBBDA4C44F4B},,,,,,
4997,NC,1,350,0.25999999,-1119,-0.18,-3.4,20140601,20161101,-823,-2.5,-826,-2.5,-7.26731618,-9.85137958,14,,,,,,0.000015044077663492005,0.03457717523062984,{22557C37-BCDE-401F-B4C1-4E9243B79389},,,,,,
4998,NC,1,351,0.25999999,-1974,-0.36,-6,20140601,20161101,-2082,-6.4,-2083,-6.4,-13.67871898,-18.54250586,15,,,,,,0.000015042948291778004,0.0345766526470734,{EA7383F1-ED3E-4D0D-8725-65A784AC1A05},,,,,,
4999,NC,1,352,0.25999999,-1501,-0.25,-4.6,20140601,20161101,-1404,-4.3,-1405,-4.3,-13.64197744,-18.49270001,15,,,,,,0.000015043515136102005,0.034576364403882814,{8BE54571-B374-40D5-AA40-916E571B6E60},,,,,,
5000,NC,1,353,0.25999999,-795,-0.13,-2.4,20140601,20161101,-687,-2.1,-690,-2.1,-6.22625597,-8.44014619,15,,,,,,0.000015043625722479505,0.034576321308090165,{C401907E-C0B7-48D5-AE3E-0FF1C21E4A69},,,,,,
5001,NC,1,354,0.25999999,857,0.13,2.6,20140601,20161101,982,3,978,2.9,-6.34759257,-8.60462684,15,,,,,,0.000015043527980915503,0.0345759472610379,{8E1F5250-115C-4AE9-93D1-5FB708A980A3},,,,,,
5002,NC,1,355,0.25999999,1410,0.24,4.3,20140601,20161101,1444,4.4,1444,4.4,1.75784673,2.38289004,15,,,,,,0.000015043082651375503,0.03457560104501164,{0CD4DAA9-4A3A-45C0-87FB-E755F2CBDB71},,,,,,
5003,NC,1,356,0.25999999,4693,0.65,14.3,20140601,20161101,4178,12.7,4177,12.7,2.15996159,2.9279862,15,,,,,,0.000015042961951072003,0.03457520693963271,{76EE2E60-288D-499B-9572-FCEB69F3B893},,,,,,
5004,NC,1,357,0.25999999,7296,0.87,22.2,20140601,20161101,5807,17.7,5807,17.7,13.19849866,17.89153203,15,,,,,,0.000015042070573736504,0.034574959568813554,{E4A5906C-EF0A-4D67-AEF3-E5ED314818B7},,,,,,
5005,NC,1,358,0.25999999,6324,0.77,19.3,20140601,20161101,5336,16.2,5336,16.2,11.71231732,15.87690433,15,,,,,,0.000015043573302056503,0.03457468611836345,{811190EA-BFF8-453C-B01B-3338F8156D78},,,,,,
5006,NC,1,359,0.25999999,6057,0.74,18.5,20140601,20161101,4899,14.9,4898,14.9,8.17934684,11.08770396,15,,,,,,0.000015042413011145004,0.03457423274257381,{A12FB157-7ABD-4D02-8B70-B753A242590E},,,,,,
5007,NC,1,360,0.25999999,3579,0.53,10.9,20140601,20161101,3120,9.5,3119,9.5,9.53821509,12.92974945,15,,,,,,0.000015041594016242504,0.03457377333681245,{3A8F8BA8-3F30-4BA8-AFF8-F830F7DE0676},,,,,,
5008,NC,1,361,0.25999999,314,0.05,1,20140601,20161101,349,1.1,349,1.1,3.03148589,4.10940125,15,,,,,,0.000015042375561168504,0.034573596808253663,{6896728C-B689-4678-90F7-A3944CA71D12},,,,,,
5009,NC,1,362,0.25999999,-2557,-0.48,-7.8,20140601,20161101,-2506,-7.7,-2505,-7.7,-1.9993024,-2.71020089,15,,,,,,0.000015042663001644004,0.0345732153653327,{79325489-CD0A-4AD7-A0AF-3891CA1C122C},,,,,,
5010,NC,1,363,0.25999999,-2590,-0.58,-7.9,20140601,20161101,-2741,-8.4,-2741,-8.4,-3.48478453,-4.72388077,15,,,,,,0.000015041043399700004,0.03457272605619315,{A169C1C2-98AD-4493-B234-B5FE52A98E5E},,,,,,
5011,NC,1,364,0.25999999,-2646,-0.74,-8.1,20140601,20161101,-3402,-10.4,-3402,-10.4,-13.1099752,-17.77153199,15,,,,,,0.000015041703606594004,0.03457250140715189,{541EED8F-2DCF-463D-992E-EAA9D59B7B58},,,,,,
5012,NC,1,365,0.25999999,-1783,-0.44,-5.4,20140601,20161101,-2312,-7.1,-2296,-7,-15.49429259,-21.00364892,15,,,,,,0.000015041020561725003,0.03457217200757857,{0F9A097D-E88B-489F-B488-55264E431992},,,,,,
5013,NC,1,366,0.25999999,-1592,-0.35,-4.9,20140601,20161101,0,,-1721,-5.2,,0,15,,,,,,0.000015042036103644005,0.03457189297570188,{5BE3EB2E-D62F-45BD-A76F-BDDEBE7D19C2},,,,,,
5014,NC,1,367,0.25999999,-186,-0.04,-0.6,20140601,20161101,0,,-313,-0.9,,0,15,,,,,,0.000015041082260855004,0.0345714579581683,{38BDC035-3277-4D91-BD27-C6308DA5846E},,,,,,
5015,NC,1,368,0.25999999,2514,0.38,7.7,20140601,20161101,0,,2187,6.7,2.89493018,3.92428998,15,,,,,,0.000015040368223104004,0.03457106979861719,{C86052F4-9AD1-448D-8DBB-FE28D8F2ECDC},,,,,,
5016,NC,1,369,0.25999999,2806,0.39,8.6,20140601,20161101,0,,2636,8,,0,15,,,,,,0.000015041075937081004,0.03457090895775191,{12C97C46-8829-42F8-A3BD-1D215C05CB81},,,,,,
5017,NC,1,370,0.25999999,1937,0.29,5.9,20140601,20161101,0,,1903,5.8,,0,15,,,,,,0.000014254530196566004,0.03446034955292958,{BE06208F-567D-424A-B63D-CDD05F010E60},,,,,,
5018,NC,1,371,0.25999999,2644,0.38,8.1,20140601,20161101,0,,2513,7.7,,0,15,,,,,,0.000014253837988218503,0.03443516746845703,{EEC6EA94-2A1D-456D-A6AA-723A2F564F4E},,,,,,
5019,NC,1,372,0.25999999,1887,0.28,5.8,20140601,20161101,0,,1847,5.7,,0,15,,,,,,0.000015040620126966005,0.034521263525947615,{F2F7A515-7E25-4721-87BD-6DBB3C5CB09E},,,,,,
5020,NC,1,373,0.25999999,388,0.06,1.2,20140601,20161101,0,,371,1.1,-0.00598162,-0.00810852,15,,,,,,0.000015040560639495505,0.034520902995401365,{95947392-7530-4586-96F8-33B7C9743341},,,,,,
5021,NC,1,374,0.25999999,1001,0.16,3.1,20140601,20161101,0,,910,2.7,,0,15,,,,,,0.000015040114675190505,0.03452045933481389,{1A9AE070-1F39-4157-BAD4-CE3C14548E4D},,,,,,
5022,NC,1,375,0.25999999,1308,0.22,4,20140601,20161101,0,,1301,3.9,,0,15,,,,,,0.000015040219147794504,0.03452011169289872,{BA7B6283-E017-4EF2-8425-18ED5513B04C},,,,,,
5023,NC,1,376,0.25999999,1277,0.21,3.9,20140601,20161101,824,2.5,1278,3.9,,0,16,,,,,,0.000015039066165350504,0.034519649183074104,{C134B0FF-2A5C-425C-A16B-E65B3A16DFB9},,,,,,
5024,NC,1,377,0.25999999,-469,-0.08,-1.4,20140601,20161101,-625,-1.9,-625,-1.9,-0.96840233,-1.31274031,16,,,,,,0.000015040171204857003,0.03451958307210864,{B5340681-53AD-4F7D-A5B2-57DCAF4355F8},,,,,,
5025,NC,1,378,0.25999999,-2,0,0,20140601,20161101,-119,-0.4,-113,-0.4,-8.38292237,-11.36366551,16,,,,,,0.000015039528603231504,0.034519202090338055,{F351886B-A9DB-4F66-9879-8AD2339486D0},,,,,,
5026,NC,1,379,0.25999999,1797,0.33,5.5,20140601,20161101,2155,6.5,1709,5.2,,0,16,,,,,,0.000015039354203946004,0.03451884920797232,{2D47D6C1-ADAA-475D-B26C-A51F08F03591},,,,,,
5027,NC,1,380,0.25999999,1003,0.18,3.1,20140601,20161101,562,1.7,1011,3.1,,0,16,,,,,,0.000015039412998161004,0.034518485566863266,{EB4195C8-6FC0-485E-ACAA-CC8D9AE41812},,,,,,
5028,NC,1,381,0.25999999,1681,0.28,5.1,20140601,20161101,1576,4.8,1581,4.8,-0.14104052,-0.19119076,16,,,,,,0.000015038276319448004,0.034518015473609956,{56737A77-4700-47D7-80FE-095DDDAE328D},,,,,,
5029,NC,1,382,0.25999999,2401,0.4,7.3,20140601,20161101,2273,6.9,2279,7,3.43895578,4.66175654,16,,,,,,0.000015039381482816503,0.03451798813989332,{FB71156D-7BB2-41A1-AD89-0BCB9270C261},,,,,,
5030,NC,1,383,0.25999999,1009,0.15,3.1,20140601,20161101,1000,3.1,1006,3.1,2.02709157,2.74787115,16,,,,,,0.000015038738455609505,0.034517597850293506,{44016418-745C-41EE-8B9D-7F65FABC512F},,,,,,
5031,NC,1,384,0.25999999,1330,0.21,4.1,20140601,20161101,1238,3.8,1238,3.8,-2.14178874,-2.90335157,16,,,,,,0.000015038821024479005,0.03451731432520039,{E1BC8434-0574-4A1F-8223-5F8B7349F0CD},,,,,,
5032,NC,1,385,0.25999999,1870,0.29,5.7,20140601,20161101,1768,5.4,1768,5.4,4.00246546,5.4256352,16,,,,,,0.000015038401573586505,0.034516875351089486,{4388FE94-8D03-45F2-8C45-6D978793A8CC},,,,,,
5033,NC,1,386,0.25999999,736,0.12,2.2,20140601,20161101,678,2.1,688,2.1,-3.35491887,-4.54783835,16,,,,,,0.000015037472387625504,0.03451650896603423,{EF42A25C-8712-4614-BC79-D8A3D7C62A2C},,,,,,
5034,NC,1,387,0.25999999,1018,0.16,3.1,20140601,20161101,1052,3.2,1051,3.2,-4.90890016,-6.65437385,16,,,,,,0.000015039305517015505,0.034516425322518945,{BDA9C6D7-14FF-4EAC-AC50-5BBC33433959},,,,,,
5035,NC,1,388,0.25999999,3801,0.53,11.6,20140601,20161101,3431,10.5,3430,10.5,-0.13507326,-0.1831017,16,,,,,,0.000015037237182130004,0.03451592560102954,{597849CF-22ED-4F87-9E14-AA59A962724F},,,,,,
5036,NC,1,389,0.25999999,3430,0.47,10.5,20140601,20161101,3101,9.4,3104,9.4,4.59698188,6.23154578,16,,,,,,0.000015038085793300504,0.03451563616883275,{10BB7ED5-63FF-40D5-9E36-6AC2217A4346},,,,,,
5037,NC,1,390,0.25999999,3676,0.53,11.2,20140601,20161101,3380,10.3,3398,10.4,7.62679849,10.33868419,16,,,,,,0.000015037628998678504,0.034515256960976286,{F76B1148-CBF4-4B99-A814-B3EAC2A0A0FA},,,,,,
5038,NC,1,391,0.25999999,3433,0.48,10.5,20140601,20161101,3130,9.5,3129,9.5,5.12587144,6.94849433,16,,,,,,0.000015036657829416504,0.034514926613867215,{12D93CF6-5189-4BF3-B07E-2059DC7399E1},,,,,,
5039,NC,1,392,0.25999999,2082,0.29,6.3,20140601,20161101,2125,6.5,2125,6.5,2.04125879,2.76707586,16,,,,,,0.000015038517874572004,0.034514838186966046,{D98A487F-9C43-4633-B196-881D42ED7130},,,,,,
5040,NC,1,393,0.25999999,4637,0.6,14.1,20140601,20161101,4261,13,4259,13,-0.45132857,-0.61180895,16,,,,,,0.000015036411101175003,0.03451426424638223,{15732D26-24AD-4E34-81AC-E06BBA634BDD},,,,,,
5041,NC,1,394,0.25999999,5784,0.68,17.6,20140601,20161101,4655,14.2,4655,14.2,7.70714923,10.44760551,16,,,,,,0.000015037290697588504,0.03451402110837137,{431A026F-2C6F-4EF0-A261-7CD4C104B392},,,,,,
5042,NC,1,395,0.25999999,5534,0.68,16.9,20140601,20161101,4355,13.3,4354,13.3,17.73895773,24.046457,16,,,,,,0.000014839931741761004,0.034485912185564765,{65760F03-D689-4F95-BD37-483FF033E89F},,,,,,
5043,NC,1,396,0.25999999,3044,0.38,9.3,20140601,20161101,2768,8.5,2768,8.5,7.38547351,10.0115505,16,,,,,,0.000014643795443209503,0.034451713560187655,{FA5AAE94-805F-49DD-AB44-1FF529D105F7},,,,,,
5044,NC,1,397,0.25999999,3603,0.42,11,20140601,20161101,2588,7.9,2587,7.9,5.0882676,6.89751956,16,,,,,,0.000015036646274890504,0.03449502159654219,{2341E639-7970-4BA7-9AB4-3F65B5103248},,,,,,
5045,NC,1,398,0.25999999,3177,0.42,9.7,20140601,20161101,2389,7.2,2388,7.2,10.84594485,14.70247296,16,,,,,,0.000015036141171330503,0.03449454648097609,{69C26F13-3569-4F18-BF0E-8F7674F65DF3},,,,,,
5046,NC,1,399,0.25999999,2983,0.44,9.1,20140601,20161101,2871,8.8,2871,8.8,4.48460745,6.079214,16,,,,,,0.000015036350127447503,0.034494259350681226,{E01BA75B-9853-4B1E-83D8-FA738DF9002B},,,,,,
5047,NC,1,400,0.25999999,5639,0.79,17.2,20140601,20161101,5020,15.3,5019,15.3,3.22961519,4.37798004,16,,,,,,0.000015035739883909003,0.034493894087687126,{5FA3772B-1B81-4EBD-80F3-E9705BE1E986},,,,,,
5048,NC,1,401,0.25999999,5399,0.74,16.5,20140601,20161101,4456,13.6,4459,13.6,12.67007427,17.17521405,17,,,,,,0.000015036306331987505,0.034493665414950546,{9467B013-788A-414D-AC5C-13F49A376A0C},,,,,,
5049,NC,1,402,0.25999999,3916,0.56,11.9,20140601,20161101,3378,10.3,3388,10.3,8.24460365,11.17616435,17,,,,,,0.000015034553798400505,0.03449319756986545,{37AD6E03-5F7C-4CAC-B0C3-670EDC2A98DB},,,,,,
5050,NC,1,403,0.25999999,3123,0.47,9.5,20140601,20161101,2725,8.3,2728,8.3,,0,17,,,,,,0.000015035276233095004,0.03449300654790245,{2B207F7D-843A-4EB6-9FC6-60C224480D6F},,,,,,
5051,NC,1,404,0.25999999,4152,0.64,12.7,20140601,20161101,3532,10.8,3540,10.8,7.94394302,10.76859685,17,,,,,,0.000015035595241239004,0.03449263239803675,{034BE505-9F40-4869-87D7-BC8A88BE10FE},,,,,,
5052,NC,1,405,0.25999999,8045,1.28,24.5,20140601,20161101,6276,19.1,6304,19.2,12.55328136,17.01689271,17,,,,,,0.000017785074736505006,0.034878484253964136,{7A8B1B73-F6B6-454C-ABC5-6A82C987222E},,,,,,
5053,NC,1,406,0.25999999,4594,0.91,14,20140601,20161101,3740,11.4,3743,11.4,14.87079306,20.15844962,17,,,,,,0.000016404861659172003,0.034767961212001826,{D4001B2E-0C92-44C0-B008-D0AE86708627},,,,,,
5054,NC,1,407,0.25999999,1036,0.24,3.2,20140601,20161101,1004,3.1,1006,3.1,4.24004579,5.74769275,17,,,,,,0.000015035111030374005,0.03461644134267825,{3B8393EC-F4B9-4164-B5A4-276DCDC334E3},,,,,,
5055,NC,1,408,0.25999999,1741,0.35,5.3,20140601,20161101,1697,5.2,1697,5.2,-2.81034114,-3.80962334,17,,,,,,0.000015034771613848004,0.03461594178577807,{DB7E240A-AB97-4F40-953D-8DF2D61DDBE8},,,,,,
5056,NC,1,409,0.25999999,1959,0.37,6,20140601,20161101,1789,5.5,1789,5.5,1.69544761,2.29830346,17,,,,,,0.000015033871366172503,0.034615683899647164,{FBB07485-F258-4F51-A118-7745316C73FF},,,,,,
5057,NC,1,410,0.25999999,-1008,-0.19,-3.1,20140601,20161101,-1008,-3.1,-1008,-3.1,3.43675349,4.65877117,17,,,,,,0.000015035133284683004,0.03461546208476639,{1955E71D-4317-4E10-9674-C8D83AE5C855},,,,,,
5058,NC,1,411,0.25999999,444,0.07,1.4,20140601,20161101,292,0.8,290,0.8,-0.80602815,-1.09263022,17,,,,,,0.000015034448445750003,0.0346150405948931,{2EEE07C8-7F65-4CA6-9D7A-3CC1B4274E4B},,,,,,
5059,NC,1,412,0.25999999,3881,0.56,11.8,20140601,20161101,2832,8.6,2831,8.6,7.14285864,9.68266826,17,,,,,,0.000015034380927685004,0.03461470426169881,{0D38DBE8-D4F3-49EF-AB79-4DE4C0439DAF},,,,,,
5060,NC,1,413,0.25999999,2688,0.45,8.2,20140601,20161101,2187,6.7,2186,6.6,8.8014916,11.93106678,17,,,,,,0.000015033018345662004,0.034614356674572674,{7A757272-6DA1-4B65-A579-808CD821FF13},,,,,,
5061,NC,1,414,0.25999999,-1001,-0.2,-3.1,20140601,20161101,-950,-2.9,-951,-2.8,2.46335069,3.33925236,17,,,,,,0.000015034756684886504,0.03461421825159429,{FB60CC1C-BADA-4F9A-8E0E-86A880ED5C16},,,,,,
5062,NC,1,415,0.25999999,-1858,-0.36,-5.7,20140601,20161101,-1795,-5.4,-1796,-5.4,-6.52003425,-8.83838417,17,,,,,,0.000015033605426638003,0.034613707899511556,{7E277A40-8E53-447E-9EFC-940DB668AAFD},,,,,,
5063,NC,1,416,0.25999999,-545,-0.09,-1.7,20140601,20161101,-514,-1.5,-514,-1.5,-6.04531828,-8.19487189,17,,,,,,0.000015033014097639004,0.034613254392541426,{F7ED58CB-6426-4567-A304-E01E3F2671ED},,,,,,
5064,NC,1,417,0.25999999,1846,0.29,5.6,20140601,20161101,1434,4.4,1434,4.4,3.31045499,4.48756431,17,,,,,,0.000015033075479502504,0.03461307158304837,{63F4369F-DCAF-4B29-B537-8CF2C0A3C6DF},,,,,,
5065,NC,1,418,0.25999999,2322,0.36,7.1,20140601,20161101,1938,5.9,1938,5.9,4.76786611,6.46319187,17,,,,,,0.000015034087251949505,0.03461282373263462,{41914480-4D02-4C15-AB4E-6D8F72440E64},,,,,,
5066,NC,1,419,0.25999999,-296,-0.05,-0.9,20140601,20161101,-582,-1.8,-582,-1.8,3.42007391,4.63616078,17,,,,,,0.000015033005835393504,0.03461222853944938,{73FA81F5-4714-43E5-B5C2-FFD61260B6A8},,,,,,
